id,item_id,dept_id,cat_id,store_id,state_id,d_1928,d_1929,d_1930,d_1931,d_1932,d_1933,d_1934,d_1935,d_1936,d_1937,d_1938,d_1939,d_1940,d_1941
HOUSEHOLD_2_064_CA_4_evaluation,HOUSEHOLD_2_064,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_065_CA_4_evaluation,HOUSEHOLD_2_065,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_066_CA_4_evaluation,HOUSEHOLD_2_066,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_067_CA_4_evaluation,HOUSEHOLD_2_067,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_068_CA_4_evaluation,HOUSEHOLD_2_068,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_069_CA_4_evaluation,HOUSEHOLD_2_069,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_070_CA_4_evaluation,HOUSEHOLD_2_070,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_071_CA_4_evaluation,HOUSEHOLD_2_071,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_072_CA_4_evaluation,HOUSEHOLD_2_072,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_073_CA_4_evaluation,HOUSEHOLD_2_073,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_074_CA_4_evaluation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_075_CA_4_evaluation,HOUSEHOLD_2_075,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,1,1,1,1,1,1,0,1,1,1,1,0
HOUSEHOLD_2_076_CA_4_evaluation,HOUSEHOLD_2_076,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_077_CA_4_evaluation,HOUSEHOLD_2_077,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_078_CA_4_evaluation,HOUSEHOLD_2_078,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_079_CA_4_evaluation,HOUSEHOLD_2_079,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_080_CA_4_evaluation,HOUSEHOLD_2_080,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,-1,0,0,0,0,0,0,0,0,1,1,0,0
HOUSEHOLD_2_081_CA_4_evaluation,HOUSEHOLD_2_081,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_082_CA_4_evaluation,HOUSEHOLD_2_082,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_083_CA_4_evaluation,HOUSEHOLD_2_083,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_084_CA_4_evaluation,HOUSEHOLD_2_084,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_085_CA_4_evaluation,HOUSEHOLD_2_085,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_086_CA_4_evaluation,HOUSEHOLD_2_086,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_087_CA_4_evaluation,HOUSEHOLD_2_087,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_088_CA_4_evaluation,HOUSEHOLD_2_088,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_089_CA_4_evaluation,HOUSEHOLD_2_089,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,1,0,1,0,0,0,0,0,1
HOUSEHOLD_2_090_CA_4_evaluation,HOUSEHOLD_2_090,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,1,0,1,0,1,1,1,1,1,1,0,0,1
HOUSEHOLD_2_091_CA_4_evaluation,HOUSEHOLD_2_091,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_092_CA_4_evaluation,HOUSEHOLD_2_092,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_093_CA_4_evaluation,HOUSEHOLD_2_093,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,1,1,1,2,2,1,1,2,1,2,2,2
HOUSEHOLD_2_094_CA_4_evaluation,HOUSEHOLD_2_094,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_095_CA_4_evaluation,HOUSEHOLD_2_095,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,2,0,0,0,0,0,0,1,0,0,0,0,1,0
HOUSEHOLD_2_096_CA_4_evaluation,HOUSEHOLD_2_096,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_097_CA_4_evaluation,HOUSEHOLD_2_097,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_098_CA_4_evaluation,HOUSEHOLD_2_098,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_099_CA_4_evaluation,HOUSEHOLD_2_099,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_100_CA_4_evaluation,HOUSEHOLD_2_100,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_101_CA_4_evaluation,HOUSEHOLD_2_101,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HOUSEHOLD_2_102_CA_4_evaluation,HOUSEHOLD_2_102,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_103_CA_4_evaluation,HOUSEHOLD_2_103,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_104_CA_4_evaluation,HOUSEHOLD_2_104,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_105_CA_4_evaluation,HOUSEHOLD_2_105,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_106_CA_4_evaluation,HOUSEHOLD_2_106,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_107_CA_4_evaluation,HOUSEHOLD_2_107,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_108_CA_4_evaluation,HOUSEHOLD_2_108,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_109_CA_4_evaluation,HOUSEHOLD_2_109,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_110_CA_4_evaluation,HOUSEHOLD_2_110,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,3,3,3,3,3,3,4,3,3,3,3,3,3,3
HOUSEHOLD_2_111_CA_4_evaluation,HOUSEHOLD_2_111,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_112_CA_4_evaluation,HOUSEHOLD_2_112,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_113_CA_4_evaluation,HOUSEHOLD_2_113,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_114_CA_4_evaluation,HOUSEHOLD_2_114,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_115_CA_4_evaluation,HOUSEHOLD_2_115,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,0,1,1,1,0,1,0,1,1,0,1,0
HOUSEHOLD_2_116_CA_4_evaluation,HOUSEHOLD_2_116,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,0,0,1,1,0,0,0,1,0,0,1,0
HOUSEHOLD_2_117_CA_4_evaluation,HOUSEHOLD_2_117,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_118_CA_4_evaluation,HOUSEHOLD_2_118,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_119_CA_4_evaluation,HOUSEHOLD_2_119,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,1,1,0,0,1,1,1,1,1,0,1,1
HOUSEHOLD_2_120_CA_4_evaluation,HOUSEHOLD_2_120,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_121_CA_4_evaluation,HOUSEHOLD_2_121,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_122_CA_4_evaluation,HOUSEHOLD_2_122,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_123_CA_4_evaluation,HOUSEHOLD_2_123,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_124_CA_4_evaluation,HOUSEHOLD_2_124,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_125_CA_4_evaluation,HOUSEHOLD_2_125,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_126_CA_4_evaluation,HOUSEHOLD_2_126,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_127_CA_4_evaluation,HOUSEHOLD_2_127,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_128_CA_4_evaluation,HOUSEHOLD_2_128,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_129_CA_4_evaluation,HOUSEHOLD_2_129,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_130_CA_4_evaluation,HOUSEHOLD_2_130,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_131_CA_4_evaluation,HOUSEHOLD_2_131,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_132_CA_4_evaluation,HOUSEHOLD_2_132,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_133_CA_4_evaluation,HOUSEHOLD_2_133,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_134_CA_4_evaluation,HOUSEHOLD_2_134,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_135_CA_4_evaluation,HOUSEHOLD_2_135,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_136_CA_4_evaluation,HOUSEHOLD_2_136,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,0,0,0,1,0,0,0,0,0,0,1,0
HOUSEHOLD_2_137_CA_4_evaluation,HOUSEHOLD_2_137,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_138_CA_4_evaluation,HOUSEHOLD_2_138,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_139_CA_4_evaluation,HOUSEHOLD_2_139,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_140_CA_4_evaluation,HOUSEHOLD_2_140,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,1,1,0,0,1,1,0,1,1,0,0,1,1
HOUSEHOLD_2_141_CA_4_evaluation,HOUSEHOLD_2_141,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_142_CA_4_evaluation,HOUSEHOLD_2_142,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,1,1,0,0,0,1,0,0,0,0,0,0,1
HOUSEHOLD_2_143_CA_4_evaluation,HOUSEHOLD_2_143,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,1,0,1,1,1,1,1,1,0,1,1,1,0
HOUSEHOLD_2_144_CA_4_evaluation,HOUSEHOLD_2_144,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_145_CA_4_evaluation,HOUSEHOLD_2_145,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_146_CA_4_evaluation,HOUSEHOLD_2_146,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,1,1,0,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_147_CA_4_evaluation,HOUSEHOLD_2_147,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_148_CA_4_evaluation,HOUSEHOLD_2_148,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_149_CA_4_evaluation,HOUSEHOLD_2_149,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_150_CA_4_evaluation,HOUSEHOLD_2_150,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_151_CA_4_evaluation,HOUSEHOLD_2_151,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,1,1,0,0,1,0,0,1,1
HOUSEHOLD_2_152_CA_4_evaluation,HOUSEHOLD_2_152,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_153_CA_4_evaluation,HOUSEHOLD_2_153,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_154_CA_4_evaluation,HOUSEHOLD_2_154,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_155_CA_4_evaluation,HOUSEHOLD_2_155,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_156_CA_4_evaluation,HOUSEHOLD_2_156,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_157_CA_4_evaluation,HOUSEHOLD_2_157,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_158_CA_4_evaluation,HOUSEHOLD_2_158,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_159_CA_4_evaluation,HOUSEHOLD_2_159,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,1,1,0,1,1,0,0,0,1,0,1,1
HOUSEHOLD_2_160_CA_4_evaluation,HOUSEHOLD_2_160,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,1,1,0,1,1,1,0,1,0,1,1,1,1
HOUSEHOLD_2_161_CA_4_evaluation,HOUSEHOLD_2_161,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_162_CA_4_evaluation,HOUSEHOLD_2_162,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_163_CA_4_evaluation,HOUSEHOLD_2_163,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_164_CA_4_evaluation,HOUSEHOLD_2_164,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_165_CA_4_evaluation,HOUSEHOLD_2_165,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_166_CA_4_evaluation,HOUSEHOLD_2_166,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_167_CA_4_evaluation,HOUSEHOLD_2_167,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,2,2,2,2,2,2,2,2,2,2,2,2,2
HOUSEHOLD_2_168_CA_4_evaluation,HOUSEHOLD_2_168,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_169_CA_4_evaluation,HOUSEHOLD_2_169,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_170_CA_4_evaluation,HOUSEHOLD_2_170,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_171_CA_4_evaluation,HOUSEHOLD_2_171,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,-1,0,1,0,1,1,1,1,0,1,1,1
HOUSEHOLD_2_172_CA_4_evaluation,HOUSEHOLD_2_172,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_173_CA_4_evaluation,HOUSEHOLD_2_173,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,2,1,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_174_CA_4_evaluation,HOUSEHOLD_2_174,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_175_CA_4_evaluation,HOUSEHOLD_2_175,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_176_CA_4_evaluation,HOUSEHOLD_2_176,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,3,3,2,3,3,3,3,2,2,2,3,3,3,3
HOUSEHOLD_2_177_CA_4_evaluation,HOUSEHOLD_2_177,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_178_CA_4_evaluation,HOUSEHOLD_2_178,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,1,0,0,1,1,1,1,1,1,0,1,1,1
HOUSEHOLD_2_179_CA_4_evaluation,HOUSEHOLD_2_179,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_180_CA_4_evaluation,HOUSEHOLD_2_180,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,1,0,1,0,1,1,1,0,1,1,0,1
HOUSEHOLD_2_182_CA_4_evaluation,HOUSEHOLD_2_182,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_183_CA_4_evaluation,HOUSEHOLD_2_183,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_184_CA_4_evaluation,HOUSEHOLD_2_184,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_185_CA_4_evaluation,HOUSEHOLD_2_185,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,1,0,0,1,0,0,0,0,0,1,0
HOUSEHOLD_2_186_CA_4_evaluation,HOUSEHOLD_2_186,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,1,0,0,1,0,0,0,0,0,0,0
HOUSEHOLD_2_187_CA_4_evaluation,HOUSEHOLD_2_187,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,0,1,1,1,1,1,1,1,1,0,1,1
HOUSEHOLD_2_188_CA_4_evaluation,HOUSEHOLD_2_188,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_189_CA_4_evaluation,HOUSEHOLD_2_189,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_190_CA_4_evaluation,HOUSEHOLD_2_190,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_191_CA_4_evaluation,HOUSEHOLD_2_191,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_192_CA_4_evaluation,HOUSEHOLD_2_192,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_193_CA_4_evaluation,HOUSEHOLD_2_193,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_194_CA_4_evaluation,HOUSEHOLD_2_194,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_195_CA_4_evaluation,HOUSEHOLD_2_195,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,0,1,1,1,1,1,0,0,1,0,0,1
HOUSEHOLD_2_196_CA_4_evaluation,HOUSEHOLD_2_196,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,1,1,1,1,1,1,1,1,1,1,1,0
HOUSEHOLD_2_197_CA_4_evaluation,HOUSEHOLD_2_197,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,1,1,1,1,1,1,1,0,1,1,0,1,1
HOUSEHOLD_2_198_CA_4_evaluation,HOUSEHOLD_2_198,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_199_CA_4_evaluation,HOUSEHOLD_2_199,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_200_CA_4_evaluation,HOUSEHOLD_2_200,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,1,0,1,1,1,1,1,1,1,1,1,1,1,1
HOUSEHOLD_2_201_CA_4_evaluation,HOUSEHOLD_2_201,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_202_CA_4_evaluation,HOUSEHOLD_2_202,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_203_CA_4_evaluation,HOUSEHOLD_2_203,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_204_CA_4_evaluation,HOUSEHOLD_2_204,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_205_CA_4_evaluation,HOUSEHOLD_2_205,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_206_CA_4_evaluation,HOUSEHOLD_2_206,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_207_CA_4_evaluation,HOUSEHOLD_2_207,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_208_CA_4_evaluation,HOUSEHOLD_2_208,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
